# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
89658.7000 M1553 674102 2 3614.7000 Sat35 Beijing0 239 N Sat35->Sat24->Beijing0
89661.8000 M1409 770608 2 12126.8000 Sat35 Beijing0 97 N Sat35->Sat24->Beijing0
89665.4000 M1481 892592 2 7135.4000 Sat35 Beijing0 181 N Sat35->Sat24->Beijing0
89669.2000 M1337 949709 2 16587.2000 Sat35 Beijing0 23 N Sat35->Sat24->Beijing0
89672.3000 M1545 769232 1 3628.3000 Sat24 Beijing0 239 N Sat24->Beijing0
89675.9000 M1516 882334 1 3631.9000 Beijing0 Sat24 239 N Beijing0->Sat24
89708.8000 M1514 703537 2 3664.8000 Beijing0 Sanya2 238 N Beijing0->Sat24->Sanya2
90379.8000 M1494 935582 4 7849.8000 Sat46 Sat35 169 N Sat46->Sat57->Sanya2->Sat24->Sat35
90382.1000 M1358 554839 3 17300.1000 Sat57 Sat35 11 N Sat57->Sanya2->Sat24->Sat35
90385.2000 M1574 770635 3 4341.2000 Sat57 Sat35 227 N Sat57->Sanya2->Sat24->Sat35
90389.1000 M1309 954605 4 17307.1000 Kashi1 Sat35 11 N Kashi1->Sat57->Sanya2->Sat24->Sat35
90392.3000 M1517 780067 2 4348.3000 Beijing0 Sat35 227 N Beijing0->Sat24->Sat35
90396.3000 M1533 989383 2 4352.3000 Sanya2 Sat35 227 N Sanya2->Sat24->Sat35
90398.5000 M1397 525850 4 12863.5000 Sat13 Sat35 85 N Sat13->Sat57->Sanya2->Sat24->Sat35
90402.3000 M1453 934727 5 7872.3000 Kashi1 Sat35 168 N Kashi1->Sat13->Sat57->Sanya2->Sat24->Sat35
90406.2000 M1510 961193 4 7876.2000 Sat68 Sat35 168 N Sat68->Sat57->Sanya2->Sat24->Sat35
90410.1000 M1582 973499 4 4366.1000 Sat68 Sat35 227 N Sat68->Sat57->Sanya2->Sat24->Sat35
90413.8000 M1350 901266 4 17331.8000 Sat46 Sat35 11 N Sat46->Sat57->Sanya2->Sat24->Sat35
90416.4000 M1430 638478 3 12881.4000 Sat57 Sat35 85 N Sat57->Sanya2->Sat24->Sat35
90418.8000 M1502 580309 3 7888.8000 Sat57 Sat35 168 N Sat57->Sanya2->Sat24->Sat35
90420.9000 M1381 522499 4 12885.9000 Kashi1 Sat35 85 N Kashi1->Sat57->Sanya2->Sat24->Sat35
90423.3000 M1325 590421 4 17341.3000 Sat13 Sat35 10 N Sat13->Sat57->Sanya2->Sat24->Sat35
90427.0000 M1366 902949 5 17345.0000 Sat68 Sat35 10 N Sat68->Sat46->Sat57->Sanya2->Sat24->Sat35
90430.1000 M1438 768742 5 12895.1000 Sat68 Sat35 85 N Sat68->Sat46->Sat57->Sanya2->Sat24->Sat35
90433.0000 M1422 702085 4 12898.0000 Sat46 Sat35 85 N Sat46->Sat57->Sanya2->Sat24->Sat35
90436.1000 M1469 750308 4 7906.1000 Sat13 Sat35 168 N Sat13->Sat57->Sanya2->Sat24->Sat35
90546.6000 M1538 881208 1 4502.6000 Sat13 Kashi1 224 N Sat13->Kashi1
90550.0000 M1523 837213 1 4506.0000 Kashi1 Sat13 224 N Kashi1->Sat13
91031.8000 M1484 944616 3 8501.8000 Sat35 Sat13 158 N Sat35->Sat24->Beijing0->Sat13
91035.5000 M1548 906139 2 4991.5000 Sat24 Sat13 216 N Sat24->Beijing0->Sat13
91038.5000 M1412 749507 3 13503.5000 Sat35 Sat13 74 N Sat35->Sat24->Beijing0->Sat13
91041.8000 M1556 809108 3 4997.8000 Sat35 Sat13 216 N Sat35->Sat24->Beijing0->Sat13
91044.5000 M1515 662426 1 5000.5000 Beijing0 Sat13 216 N Beijing0->Sat13
91048.3000 M1537 930574 1 5004.3000 Sat13 Beijing0 216 N Sat13->Beijing0
91050.4000 M1521 524768 2 5006.4000 Kashi1 Beijing0 216 N Kashi1->Sat13->Beijing0
91054.4000 M1561 997390 3 5010.4000 Sat46 Beijing0 216 N Sat46->Sat57->Sat13->Beijing0
91231.8000 M1570 691908 1 5187.8000 Sat57 Kashi1 213 N Sat57->Kashi1
91234.8000 M1562 731851 2 5190.8000 Sat46 Kashi1 213 N Sat46->Sat57->Kashi1
91238.2000 M1530 828832 2 5194.2000 Sanya2 Kashi1 213 N Sanya2->Sat57->Kashi1
91242.2000 M1458 997234 2 8712.2000 Sanya2 Kashi1 154 N Sanya2->Sat57->Kashi1
91244.6000 M1578 585176 2 5200.6000 Sat68 Kashi1 213 N Sat68->Sat57->Kashi1
91247.9000 M1527 813514 1 5203.9000 Kashi1 Sat57 213 N Kashi1->Sat57
91267.2000 M1526 827335 2 5223.2000 Kashi1 Sat46 212 N Kashi1->Sat57->Sat46
91270.0000 M1528 692630 2 5226.0000 Kashi1 Sat68 212 N Kashi1->Sat57->Sat68
91746.3000 M1560 815148 3 5702.3000 Sat35 Sat68 204 N Sat35->Sat24->Beijing0->Sat68
91748.7000 M1552 575325 2 5704.7000 Sat24 Sat68 204 N Sat24->Beijing0->Sat68
91789.5000 M1551 827059 3 5745.5000 Sat24 Sat57 204 N Sat24->Beijing0->Sat68->Sat57
91792.0000 M1415 603504 4 14257.0000 Sat35 Sat57 62 N Sat35->Sat24->Beijing0->Sat68->Sat57
91795.4000 M1559 831813 4 5751.4000 Sat35 Sat57 204 N Sat35->Sat24->Beijing0->Sat68->Sat57
91797.9000 M1487 620581 4 9267.9000 Sat35 Sat57 145 N Sat35->Sat24->Beijing0->Sat68->Sat57
92039.6000 M1522 506537 2 5995.6000 Kashi1 Sanya2 200 N Kashi1->Sat68->Sanya2
92043.3000 M1563 917795 2 5999.3000 Sat46 Sanya2 200 N Sat46->Sat68->Sanya2
92047.0000 M1539 903553 3 6003.0000 Sat13 Sanya2 199 N Sat13->Beijing0->Sat68->Sanya2
92999.8000 M1414 715916 5 15464.8000 Sat35 Sat46 42 N Sat35->Sat24->Beijing0->Sat68->Sat57->Sat46
93002.5000 M1486 674585 5 10472.5000 Sat35 Sat46 125 N Sat35->Sat24->Beijing0->Sat68->Sat57->Sat46
93005.0000 M1558 611466 5 6961.0000 Sat35 Sat46 183 N Sat35->Sat24->Beijing0->Sat68->Sat57->Sat46
93008.7000 M1550 907248 4 6964.7000 Sat24 Sat46 183 N Sat24->Beijing0->Sat68->Sat57->Sat46
95349.9000 M1410 714660 2 17814.9000 Sat35 Kashi1 3 N Sat35->Sat24->Kashi1
95353.2000 M1554 821454 2 9309.2000 Sat35 Kashi1 144 N Sat35->Sat24->Kashi1
95355.3000 M1482 502968 2 12825.3000 Sat35 Kashi1 86 N Sat35->Sat24->Kashi1
95357.7000 M1546 587845 1 9313.7000 Sat24 Kashi1 144 N Sat24->Kashi1
95361.1000 M1524 841814 1 9317.1000 Kashi1 Sat24 144 N Kashi1->Sat24
95708.7000 M1540 652618 2 9664.7000 Sat13 Sat24 138 N Sat13->Beijing0->Sat24
95711.8000 M1565 762552 4 9667.8000 Sat46 Sat24 138 N Sat46->Sat57->Sat68->Beijing0->Sat24
95758.0000 M1513 770201 2 9714.0000 Beijing0 Kashi1 138 N Beijing0->Sat24->Kashi1
96085.1000 M1525 510340 2 10041.1000 Kashi1 Sat35 132 N Kashi1->Sat24->Sat35
96088.7000 M1541 875009 3 10044.7000 Sat13 Sat35 132 N Sat13->Beijing0->Sat24->Sat35
96091.3000 M1566 630602 5 10047.3000 Sat46 Sat35 132 N Sat46->Sat57->Sat68->Beijing0->Sat24->Sat35
